Entity,Code,Date,Stay at home requirements (OxBSG)
Mozambique,MOZ,"Mar 23, 2020",0
Mozambique,MOZ,"Mar 24, 2020",0
Mozambique,MOZ,"Mar 25, 2020",0
Mozambique,MOZ,"Mar 26, 2020",0
Mozambique,MOZ,"Mar 27, 2020",0
Mozambique,MOZ,"Mar 28, 2020",0
Mozambique,MOZ,"Mar 29, 2020",0
Mozambique,MOZ,"Mar 30, 2020",0
Mozambique,MOZ,"Mar 31, 2020",0
Mozambique,MOZ,"Apr 1, 2020",1
Mozambique,MOZ,"Apr 2, 2020",1
Mozambique,MOZ,"Apr 3, 2020",1
Mozambique,MOZ,"Apr 4, 2020",1
Mozambique,MOZ,"Apr 5, 2020",1
Mozambique,MOZ,"Apr 6, 2020",1
Mozambique,MOZ,"Apr 7, 2020",1
Mozambique,MOZ,"Apr 8, 2020",1
Mozambique,MOZ,"Apr 9, 2020",1
Mozambique,MOZ,"Apr 10, 2020",1
Mozambique,MOZ,"Apr 11, 2020",1
Mozambique,MOZ,"Apr 12, 2020",1
Mozambique,MOZ,"Apr 13, 2020",1
Mozambique,MOZ,"Apr 14, 2020",1
Mozambique,MOZ,"Apr 15, 2020",1
Mozambique,MOZ,"Apr 16, 2020",1
Mozambique,MOZ,"Apr 17, 2020",1
Mozambique,MOZ,"Apr 18, 2020",1
Mozambique,MOZ,"Apr 19, 2020",1
Mozambique,MOZ,"Apr 20, 2020",1
Mozambique,MOZ,"Apr 21, 2020",1
Mozambique,MOZ,"Apr 22, 2020",1
Mozambique,MOZ,"Apr 23, 2020",1
Mozambique,MOZ,"Apr 24, 2020",1
Mozambique,MOZ,"Apr 25, 2020",1
Mozambique,MOZ,"Apr 26, 2020",1
Mozambique,MOZ,"Apr 27, 2020",1
Mozambique,MOZ,"Apr 28, 2020",1
Mozambique,MOZ,"Apr 29, 2020",1
Mozambique,MOZ,"Apr 30, 2020",1
Mozambique,MOZ,"May 1, 2020",1
Mozambique,MOZ,"May 2, 2020",1
Mozambique,MOZ,"May 3, 2020",1
Mozambique,MOZ,"May 4, 2020",1
Mozambique,MOZ,"May 5, 2020",1
Mozambique,MOZ,"May 6, 2020",1
Mozambique,MOZ,"May 7, 2020",1
Mozambique,MOZ,"May 8, 2020",1
Mozambique,MOZ,"May 9, 2020",1
Mozambique,MOZ,"May 10, 2020",1
Mozambique,MOZ,"May 11, 2020",1
Mozambique,MOZ,"May 12, 2020",1
Mozambique,MOZ,"May 13, 2020",1
Mozambique,MOZ,"May 14, 2020",1
Myanmar,MMR,"Jan 1, 2020",0
Myanmar,MMR,"Jan 2, 2020",0
Myanmar,MMR,"Jan 3, 2020",0
Myanmar,MMR,"Jan 4, 2020",0
Myanmar,MMR,"Jan 5, 2020",0
Myanmar,MMR,"Jan 6, 2020",0
Myanmar,MMR,"Jan 7, 2020",0
Myanmar,MMR,"Jan 8, 2020",0
Myanmar,MMR,"Jan 9, 2020",0
Myanmar,MMR,"Jan 10, 2020",0
Myanmar,MMR,"Jan 11, 2020",0
Myanmar,MMR,"Jan 12, 2020",0
Myanmar,MMR,"Jan 13, 2020",0
Myanmar,MMR,"Jan 14, 2020",0
Myanmar,MMR,"Jan 15, 2020",0
Myanmar,MMR,"Jan 16, 2020",0
Myanmar,MMR,"Jan 17, 2020",0
Myanmar,MMR,"Jan 18, 2020",0
Myanmar,MMR,"Jan 19, 2020",0
Myanmar,MMR,"Jan 20, 2020",0
Myanmar,MMR,"Jan 21, 2020",0
Myanmar,MMR,"Jan 22, 2020",0
Myanmar,MMR,"Jan 23, 2020",0
Myanmar,MMR,"Jan 24, 2020",0
Myanmar,MMR,"Jan 25, 2020",0
Myanmar,MMR,"Jan 26, 2020",0
Myanmar,MMR,"Jan 27, 2020",0
Myanmar,MMR,"Jan 28, 2020",0
Myanmar,MMR,"Jan 29, 2020",0
Myanmar,MMR,"Jan 30, 2020",0
Myanmar,MMR,"Jan 31, 2020",0
Myanmar,MMR,"Feb 1, 2020",0
Myanmar,MMR,"Feb 2, 2020",0
Myanmar,MMR,"Feb 3, 2020",0
Myanmar,MMR,"Feb 4, 2020",0
Myanmar,MMR,"Feb 5, 2020",0
Myanmar,MMR,"Feb 6, 2020",0
Myanmar,MMR,"Feb 7, 2020",0
Myanmar,MMR,"Feb 8, 2020",0
Myanmar,MMR,"Feb 9, 2020",0
Myanmar,MMR,"Feb 10, 2020",0
Myanmar,MMR,"Feb 11, 2020",0
Myanmar,MMR,"Feb 12, 2020",0
Myanmar,MMR,"Feb 13, 2020",0
Myanmar,MMR,"Feb 14, 2020",0
Myanmar,MMR,"Feb 15, 2020",0
Myanmar,MMR,"Feb 16, 2020",0
Myanmar,MMR,"Feb 17, 2020",0
Myanmar,MMR,"Feb 18, 2020",0
Myanmar,MMR,"Feb 19, 2020",0
Myanmar,MMR,"Feb 20, 2020",0
Myanmar,MMR,"Feb 21, 2020",0
Myanmar,MMR,"Feb 22, 2020",0
Myanmar,MMR,"Feb 23, 2020",0
Myanmar,MMR,"Feb 24, 2020",0
Myanmar,MMR,"Feb 25, 2020",0
Myanmar,MMR,"Feb 26, 2020",0
Myanmar,MMR,"Feb 27, 2020",0
Myanmar,MMR,"Feb 28, 2020",0
Myanmar,MMR,"Feb 29, 2020",0
Myanmar,MMR,"Mar 1, 2020",0
Myanmar,MMR,"Mar 2, 2020",0
Myanmar,MMR,"Mar 3, 2020",0
Myanmar,MMR,"Mar 4, 2020",0
Myanmar,MMR,"Mar 5, 2020",0
Myanmar,MMR,"Mar 6, 2020",0
Myanmar,MMR,"Mar 7, 2020",0
Myanmar,MMR,"Mar 8, 2020",0
Myanmar,MMR,"Mar 9, 2020",0
Myanmar,MMR,"Mar 10, 2020",0
Myanmar,MMR,"Mar 11, 2020",0
Myanmar,MMR,"Mar 12, 2020",0
Myanmar,MMR,"Mar 13, 2020",0
Myanmar,MMR,"Mar 14, 2020",0
Myanmar,MMR,"Mar 15, 2020",0
Myanmar,MMR,"Mar 16, 2020",0
Myanmar,MMR,"Mar 17, 2020",0
Myanmar,MMR,"Mar 18, 2020",0
Myanmar,MMR,"Mar 19, 2020",0
Myanmar,MMR,"Mar 20, 2020",0
Myanmar,MMR,"Mar 21, 2020",0
Myanmar,MMR,"Mar 22, 2020",0
Myanmar,MMR,"Mar 23, 2020",0
Myanmar,MMR,"Mar 24, 2020",0
Myanmar,MMR,"Mar 25, 2020",0
Myanmar,MMR,"Mar 26, 2020",0
Myanmar,MMR,"Mar 27, 2020",0
Myanmar,MMR,"Mar 28, 2020",0
Myanmar,MMR,"Mar 29, 2020",0
Myanmar,MMR,"Mar 30, 2020",0
Myanmar,MMR,"Mar 31, 2020",0
Myanmar,MMR,"Apr 1, 2020",0
Myanmar,MMR,"Apr 2, 2020",0
Myanmar,MMR,"Apr 3, 2020",0
Myanmar,MMR,"Apr 4, 2020",1
Myanmar,MMR,"Apr 5, 2020",1
Myanmar,MMR,"Apr 6, 2020",1
Myanmar,MMR,"Apr 7, 2020",1
Myanmar,MMR,"Apr 8, 2020",1
Myanmar,MMR,"Apr 9, 2020",1
Myanmar,MMR,"Apr 10, 2020",1
Myanmar,MMR,"Apr 11, 2020",1
Myanmar,MMR,"Apr 12, 2020",1
Myanmar,MMR,"Apr 13, 2020",1
Myanmar,MMR,"Apr 14, 2020",2
Myanmar,MMR,"Apr 15, 2020",2
Myanmar,MMR,"Apr 16, 2020",2
Myanmar,MMR,"Apr 17, 2020",2
Myanmar,MMR,"Apr 18, 2020",2
Myanmar,MMR,"Apr 19, 2020",2
Myanmar,MMR,"Apr 20, 2020",2
Myanmar,MMR,"Apr 21, 2020",2
Myanmar,MMR,"Apr 22, 2020",2
Myanmar,MMR,"Apr 23, 2020",2
Myanmar,MMR,"Apr 24, 2020",2
Myanmar,MMR,"Apr 25, 2020",2
Myanmar,MMR,"Apr 26, 2020",2
Myanmar,MMR,"Apr 27, 2020",2
Myanmar,MMR,"Apr 28, 2020",2
Myanmar,MMR,"Apr 29, 2020",2
Myanmar,MMR,"Apr 30, 2020",2
Myanmar,MMR,"May 1, 2020",2
Myanmar,MMR,"May 2, 2020",2
Myanmar,MMR,"May 3, 2020",2
Myanmar,MMR,"May 4, 2020",2
Myanmar,MMR,"May 5, 2020",2
Myanmar,MMR,"May 6, 2020",2
Myanmar,MMR,"May 7, 2020",2
Myanmar,MMR,"May 8, 2020",2
Myanmar,MMR,"May 9, 2020",2
Myanmar,MMR,"May 10, 2020",2
Myanmar,MMR,"May 11, 2020",2
Namibia,NAM,"Jan 1, 2020",0
Namibia,NAM,"Jan 2, 2020",0
Namibia,NAM,"Jan 3, 2020",0
Namibia,NAM,"Jan 4, 2020",0
Namibia,NAM,"Jan 5, 2020",0
Namibia,NAM,"Jan 6, 2020",0
Namibia,NAM,"Jan 7, 2020",0
Namibia,NAM,"Jan 8, 2020",0
Namibia,NAM,"Jan 9, 2020",0
Namibia,NAM,"Jan 10, 2020",0
Namibia,NAM,"Jan 11, 2020",0
Namibia,NAM,"Jan 12, 2020",0
Namibia,NAM,"Jan 13, 2020",0
Namibia,NAM,"Jan 14, 2020",0
Namibia,NAM,"Jan 15, 2020",0
Namibia,NAM,"Jan 16, 2020",0
Namibia,NAM,"Jan 17, 2020",0
Namibia,NAM,"Jan 18, 2020",0
Namibia,NAM,"Jan 19, 2020",0
Namibia,NAM,"Jan 20, 2020",0
Namibia,NAM,"Jan 21, 2020",0
Namibia,NAM,"Jan 22, 2020",0
Namibia,NAM,"Jan 23, 2020",0
Namibia,NAM,"Jan 24, 2020",0
Namibia,NAM,"Jan 25, 2020",0
Namibia,NAM,"Jan 26, 2020",0
Namibia,NAM,"Jan 27, 2020",0
Namibia,NAM,"Jan 28, 2020",0
Namibia,NAM,"Jan 29, 2020",0
Namibia,NAM,"Jan 30, 2020",0
Namibia,NAM,"Jan 31, 2020",0
Namibia,NAM,"Feb 1, 2020",0
Namibia,NAM,"Feb 2, 2020",0
Namibia,NAM,"Feb 3, 2020",0
Namibia,NAM,"Feb 4, 2020",0
Namibia,NAM,"Feb 5, 2020",0
Namibia,NAM,"Feb 6, 2020",0
Namibia,NAM,"Feb 7, 2020",0
Namibia,NAM,"Feb 8, 2020",0
Namibia,NAM,"Feb 9, 2020",0
Namibia,NAM,"Feb 10, 2020",0
Namibia,NAM,"Feb 11, 2020",0
Namibia,NAM,"Feb 12, 2020",0
Namibia,NAM,"Feb 13, 2020",0
Namibia,NAM,"Feb 14, 2020",0
Namibia,NAM,"Feb 15, 2020",0
Namibia,NAM,"Feb 16, 2020",0
Namibia,NAM,"Feb 17, 2020",0
Namibia,NAM,"Feb 18, 2020",0
Namibia,NAM,"Feb 19, 2020",0
Namibia,NAM,"Feb 20, 2020",0
Namibia,NAM,"Feb 21, 2020",0
Namibia,NAM,"Feb 22, 2020",0
Namibia,NAM,"Feb 23, 2020",0
Namibia,NAM,"Feb 24, 2020",0
Namibia,NAM,"Feb 25, 2020",0
Namibia,NAM,"Feb 26, 2020",0
Namibia,NAM,"Feb 27, 2020",0
Namibia,NAM,"Feb 28, 2020",0
Namibia,NAM,"Feb 29, 2020",0
Namibia,NAM,"Mar 1, 2020",0
Namibia,NAM,"Mar 2, 2020",0
Namibia,NAM,"Mar 3, 2020",0
Namibia,NAM,"Mar 4, 2020",0
Namibia,NAM,"Mar 5, 2020",0
Namibia,NAM,"Mar 6, 2020",0
Namibia,NAM,"Mar 7, 2020",0
Namibia,NAM,"Mar 8, 2020",0
Namibia,NAM,"Mar 9, 2020",0
Namibia,NAM,"Mar 10, 2020",0
Namibia,NAM,"Mar 11, 2020",0
Namibia,NAM,"Mar 12, 2020",0
Namibia,NAM,"Mar 13, 2020",0
Namibia,NAM,"Mar 14, 2020",0
Namibia,NAM,"Mar 15, 2020",0
Namibia,NAM,"Mar 16, 2020",0
Namibia,NAM,"Mar 17, 2020",0
Namibia,NAM,"Mar 18, 2020",0
Namibia,NAM,"Mar 19, 2020",0
Namibia,NAM,"Mar 20, 2020",0
Namibia,NAM,"Mar 21, 2020",0
Namibia,NAM,"Mar 22, 2020",0
Namibia,NAM,"Mar 23, 2020",0
Namibia,NAM,"Mar 24, 2020",0
Namibia,NAM,"Mar 25, 2020",0
Namibia,NAM,"Mar 26, 2020",0
Namibia,NAM,"Mar 27, 2020",2
Namibia,NAM,"Mar 28, 2020",2
Namibia,NAM,"Mar 29, 2020",2
Namibia,NAM,"Mar 30, 2020",2
Namibia,NAM,"Mar 31, 2020",2
Namibia,NAM,"Apr 1, 2020",2
Namibia,NAM,"Apr 2, 2020",2
Namibia,NAM,"Apr 3, 2020",2
Namibia,NAM,"Apr 4, 2020",2
Namibia,NAM,"Apr 5, 2020",2
Namibia,NAM,"Apr 6, 2020",2
Namibia,NAM,"Apr 7, 2020",2
Namibia,NAM,"Apr 8, 2020",2
Namibia,NAM,"Apr 9, 2020",2
Namibia,NAM,"Apr 10, 2020",2
Namibia,NAM,"Apr 11, 2020",2
Namibia,NAM,"Apr 12, 2020",2
Namibia,NAM,"Apr 13, 2020",2
Namibia,NAM,"Apr 14, 2020",2
Namibia,NAM,"Apr 15, 2020",2
Namibia,NAM,"Apr 16, 2020",2
Namibia,NAM,"Apr 17, 2020",2
Namibia,NAM,"Apr 18, 2020",2
Namibia,NAM,"Apr 19, 2020",2
Namibia,NAM,"Apr 20, 2020",2
Namibia,NAM,"Apr 21, 2020",2
Namibia,NAM,"Apr 22, 2020",2
Namibia,NAM,"Apr 23, 2020",2
Namibia,NAM,"Apr 24, 2020",2
Namibia,NAM,"Apr 25, 2020",2
Namibia,NAM,"Apr 26, 2020",2
Namibia,NAM,"Apr 27, 2020",2
Namibia,NAM,"Apr 28, 2020",2
Namibia,NAM,"Apr 29, 2020",2
Namibia,NAM,"Apr 30, 2020",2
Namibia,NAM,"May 1, 2020",2
Namibia,NAM,"May 2, 2020",2
Namibia,NAM,"May 3, 2020",2
Namibia,NAM,"May 4, 2020",2
Namibia,NAM,"May 5, 2020",0
Namibia,NAM,"May 6, 2020",0
Namibia,NAM,"May 7, 2020",0
Namibia,NAM,"May 8, 2020",0
Namibia,NAM,"May 9, 2020",0
Namibia,NAM,"May 10, 2020",0
Namibia,NAM,"May 11, 2020",0
Namibia,NAM,"May 12, 2020",0
Namibia,NAM,"May 13, 2020",0
Namibia,NAM,"May 14, 2020",0
Namibia,NAM,"May 15, 2020",0
Nepal,NPL,"Jan 1, 2020",0
Nepal,NPL,"Jan 2, 2020",0
Nepal,NPL,"Jan 3, 2020",0
Nepal,NPL,"Jan 4, 2020",0
Nepal,NPL,"Jan 5, 2020",0
Nepal,NPL,"Jan 6, 2020",0
Nepal,NPL,"Jan 7, 2020",0
Nepal,NPL,"Jan 8, 2020",0
Nepal,NPL,"Jan 9, 2020",0
Nepal,NPL,"Jan 10, 2020",0
Nepal,NPL,"Jan 11, 2020",0
Nepal,NPL,"Jan 12, 2020",0
Nepal,NPL,"Jan 13, 2020",0
Nepal,NPL,"Jan 14, 2020",0
Nepal,NPL,"Jan 15, 2020",0
Nepal,NPL,"Jan 16, 2020",0
Nepal,NPL,"Jan 17, 2020",0
Nepal,NPL,"Jan 18, 2020",0
Nepal,NPL,"Jan 19, 2020",0
Nepal,NPL,"Jan 20, 2020",0
Nepal,NPL,"Jan 21, 2020",0
Nepal,NPL,"Jan 22, 2020",0
Nepal,NPL,"Jan 23, 2020",0
Nepal,NPL,"Jan 24, 2020",0
Nepal,NPL,"Jan 25, 2020",0
Nepal,NPL,"Jan 26, 2020",0
Nepal,NPL,"Jan 27, 2020",0
Nepal,NPL,"Jan 28, 2020",0
Nepal,NPL,"Jan 29, 2020",0
Nepal,NPL,"Jan 30, 2020",0
Nepal,NPL,"Jan 31, 2020",0
Nepal,NPL,"Feb 1, 2020",0
Nepal,NPL,"Feb 2, 2020",0
Nepal,NPL,"Feb 3, 2020",0
Nepal,NPL,"Feb 4, 2020",0
Nepal,NPL,"Feb 5, 2020",0
Nepal,NPL,"Feb 6, 2020",0
Nepal,NPL,"Feb 7, 2020",0
Nepal,NPL,"Feb 8, 2020",0
Nepal,NPL,"Feb 9, 2020",0
Nepal,NPL,"Feb 10, 2020",0
Nepal,NPL,"Feb 11, 2020",0
Nepal,NPL,"Feb 12, 2020",0
Nepal,NPL,"Feb 13, 2020",0
Nepal,NPL,"Feb 14, 2020",0
Nepal,NPL,"Feb 15, 2020",0
Nepal,NPL,"Feb 16, 2020",0
Nepal,NPL,"Feb 17, 2020",0
Nepal,NPL,"Feb 18, 2020",0
Nepal,NPL,"Feb 19, 2020",0
Nepal,NPL,"Feb 20, 2020",0
Nepal,NPL,"Feb 21, 2020",0
Nepal,NPL,"Feb 22, 2020",0
Nepal,NPL,"Feb 23, 2020",0
Nepal,NPL,"Feb 24, 2020",0
Nepal,NPL,"Feb 25, 2020",0
Nepal,NPL,"Feb 26, 2020",0
Nepal,NPL,"Feb 27, 2020",0
Nepal,NPL,"Feb 28, 2020",0
Nepal,NPL,"Feb 29, 2020",0
Nepal,NPL,"Mar 1, 2020",0
Nepal,NPL,"Mar 2, 2020",0
Nepal,NPL,"Mar 3, 2020",0
Nepal,NPL,"Mar 4, 2020",0
Nepal,NPL,"Mar 5, 2020",0
Nepal,NPL,"Mar 6, 2020",0
Nepal,NPL,"Mar 7, 2020",0
Nepal,NPL,"Mar 8, 2020",0
Nepal,NPL,"Mar 9, 2020",0
Nepal,NPL,"Mar 10, 2020",0
Nepal,NPL,"Mar 11, 2020",0
Nepal,NPL,"Mar 12, 2020",0
Nepal,NPL,"Mar 13, 2020",0
Nepal,NPL,"Mar 14, 2020",0
Nepal,NPL,"Mar 15, 2020",0
Nepal,NPL,"Mar 16, 2020",0
Nepal,NPL,"Mar 17, 2020",0
Nepal,NPL,"Mar 18, 2020",0
Nepal,NPL,"Mar 19, 2020",0
Nepal,NPL,"Mar 20, 2020",0
Nepal,NPL,"Mar 21, 2020",0
Nepal,NPL,"Mar 22, 2020",0
Nepal,NPL,"Mar 23, 2020",0
Nepal,NPL,"Mar 24, 2020",3
Nepal,NPL,"Mar 25, 2020",3
Nepal,NPL,"Mar 26, 2020",3
Nepal,NPL,"Mar 27, 2020",3
Nepal,NPL,"Mar 28, 2020",3
Nepal,NPL,"Mar 29, 2020",3
Nepal,NPL,"Mar 30, 2020",3
Nepal,NPL,"Mar 31, 2020",3
Nepal,NPL,"Apr 1, 2020",3
Nepal,NPL,"Apr 2, 2020",3
Nepal,NPL,"Apr 3, 2020",3
Nepal,NPL,"Apr 4, 2020",3
Nepal,NPL,"Apr 5, 2020",3
Nepal,NPL,"Apr 6, 2020",3
Nepal,NPL,"Apr 7, 2020",3
Nepal,NPL,"Apr 8, 2020",3
Nepal,NPL,"Apr 9, 2020",3
Nepal,NPL,"Apr 10, 2020",3
Nepal,NPL,"Apr 11, 2020",3
Nepal,NPL,"Apr 12, 2020",3
Nepal,NPL,"Apr 13, 2020",3
Nepal,NPL,"Apr 14, 2020",3
Nepal,NPL,"Apr 15, 2020",3
Nepal,NPL,"Apr 16, 2020",3
Nepal,NPL,"Apr 17, 2020",3
Nepal,NPL,"Apr 18, 2020",3
Nepal,NPL,"Apr 19, 2020",3
Nepal,NPL,"Apr 20, 2020",3
Nepal,NPL,"Apr 21, 2020",3
Nepal,NPL,"Apr 22, 2020",3
Nepal,NPL,"Apr 23, 2020",3
Nepal,NPL,"Apr 24, 2020",3
Nepal,NPL,"Apr 25, 2020",3
Nepal,NPL,"Apr 26, 2020",3
Nepal,NPL,"Apr 27, 2020",3
Nepal,NPL,"Apr 28, 2020",3
Nepal,NPL,"Apr 29, 2020",3
Nepal,NPL,"Apr 30, 2020",3
Nepal,NPL,"May 1, 2020",3
Nepal,NPL,"May 2, 2020",3
Nepal,NPL,"May 3, 2020",3
Nepal,NPL,"May 4, 2020",3
Nepal,NPL,"May 5, 2020",3
Nepal,NPL,"May 6, 2020",3
Nepal,NPL,"May 7, 2020",3
Nepal,NPL,"May 8, 2020",3
Nepal,NPL,"May 9, 2020",3
Nepal,NPL,"May 10, 2020",3
Nepal,NPL,"May 11, 2020",3
Nepal,NPL,"May 12, 2020",3
Nepal,NPL,"May 13, 2020",3
Nepal,NPL,"May 14, 2020",3
Nepal,NPL,"May 15, 2020",3
Netherlands,NLD,"Jan 1, 2020",0
Netherlands,NLD,"Jan 2, 2020",0
Netherlands,NLD,"Jan 3, 2020",0
Netherlands,NLD,"Jan 4, 2020",0
Netherlands,NLD,"Jan 5, 2020",0
Netherlands,NLD,"Jan 6, 2020",0
Netherlands,NLD,"Jan 7, 2020",0
Netherlands,NLD,"Jan 8, 2020",0
Netherlands,NLD,"Jan 9, 2020",0
Netherlands,NLD,"Jan 10, 2020",0
Netherlands,NLD,"Jan 11, 2020",0
Netherlands,NLD,"Jan 12, 2020",0
Netherlands,NLD,"Jan 13, 2020",0
Netherlands,NLD,"Jan 14, 2020",0
Netherlands,NLD,"Jan 15, 2020",0
Netherlands,NLD,"Jan 16, 2020",0
Netherlands,NLD,"Jan 17, 2020",0
Netherlands,NLD,"Jan 18, 2020",0
Netherlands,NLD,"Jan 19, 2020",0
Netherlands,NLD,"Jan 20, 2020",0
Netherlands,NLD,"Jan 21, 2020",0
Netherlands,NLD,"Jan 22, 2020",0
Netherlands,NLD,"Jan 23, 2020",0
Netherlands,NLD,"Jan 24, 2020",0
Netherlands,NLD,"Jan 25, 2020",0
Netherlands,NLD,"Jan 26, 2020",0
Netherlands,NLD,"Jan 27, 2020",0
Netherlands,NLD,"Jan 28, 2020",0
Netherlands,NLD,"Jan 29, 2020",0
Netherlands,NLD,"Jan 30, 2020",0
Netherlands,NLD,"Jan 31, 2020",0
Netherlands,NLD,"Feb 1, 2020",0
Netherlands,NLD,"Feb 2, 2020",0
Netherlands,NLD,"Feb 3, 2020",0
Netherlands,NLD,"Feb 4, 2020",0
Netherlands,NLD,"Feb 5, 2020",0
Netherlands,NLD,"Feb 6, 2020",0
Netherlands,NLD,"Feb 7, 2020",0
Netherlands,NLD,"Feb 8, 2020",0
Netherlands,NLD,"Feb 9, 2020",0
Netherlands,NLD,"Feb 10, 2020",0
Netherlands,NLD,"Feb 11, 2020",0
Netherlands,NLD,"Feb 12, 2020",0
Netherlands,NLD,"Feb 13, 2020",0
Netherlands,NLD,"Feb 14, 2020",0
Netherlands,NLD,"Feb 15, 2020",0
Netherlands,NLD,"Feb 16, 2020",0
Netherlands,NLD,"Feb 17, 2020",0
Netherlands,NLD,"Feb 18, 2020",0
Netherlands,NLD,"Feb 19, 2020",0
Netherlands,NLD,"Feb 20, 2020",0
Netherlands,NLD,"Feb 21, 2020",0
Netherlands,NLD,"Feb 22, 2020",0
Netherlands,NLD,"Feb 23, 2020",0
Netherlands,NLD,"Feb 24, 2020",0
Netherlands,NLD,"Feb 25, 2020",0
Netherlands,NLD,"Feb 26, 2020",0
Netherlands,NLD,"Feb 27, 2020",0
Netherlands,NLD,"Feb 28, 2020",0
Netherlands,NLD,"Feb 29, 2020",0
Netherlands,NLD,"Mar 1, 2020",0
Netherlands,NLD,"Mar 2, 2020",0
Netherlands,NLD,"Mar 3, 2020",0
Netherlands,NLD,"Mar 4, 2020",0
Netherlands,NLD,"Mar 5, 2020",0
Netherlands,NLD,"Mar 6, 2020",0
Netherlands,NLD,"Mar 7, 2020",0
Netherlands,NLD,"Mar 8, 2020",0
Netherlands,NLD,"Mar 9, 2020",0
Netherlands,NLD,"Mar 10, 2020",0
Netherlands,NLD,"Mar 11, 2020",0
Netherlands,NLD,"Mar 12, 2020",1
Netherlands,NLD,"Mar 13, 2020",1
Netherlands,NLD,"Mar 14, 2020",1
Netherlands,NLD,"Mar 15, 2020",1
Netherlands,NLD,"Mar 16, 2020",1
Netherlands,NLD,"Mar 17, 2020",1
Netherlands,NLD,"Mar 18, 2020",1
Netherlands,NLD,"Mar 19, 2020",1
Netherlands,NLD,"Mar 20, 2020",1
Netherlands,NLD,"Mar 21, 2020",1
Netherlands,NLD,"Mar 22, 2020",1
Netherlands,NLD,"Mar 23, 2020",2
Netherlands,NLD,"Mar 24, 2020",2
Netherlands,NLD,"Mar 25, 2020",2
Netherlands,NLD,"Mar 26, 2020",2
Netherlands,NLD,"Mar 27, 2020",2
Netherlands,NLD,"Mar 28, 2020",2
Netherlands,NLD,"Mar 29, 2020",2
Netherlands,NLD,"Mar 30, 2020",2
Netherlands,NLD,"Mar 31, 2020",2
Netherlands,NLD,"Apr 1, 2020",2
Netherlands,NLD,"Apr 2, 2020",2
Netherlands,NLD,"Apr 3, 2020",2
Netherlands,NLD,"Apr 4, 2020",2
Netherlands,NLD,"Apr 5, 2020",2
Netherlands,NLD,"Apr 6, 2020",2
Netherlands,NLD,"Apr 7, 2020",2
Netherlands,NLD,"Apr 8, 2020",2
Netherlands,NLD,"Apr 9, 2020",2
Netherlands,NLD,"Apr 10, 2020",2
Netherlands,NLD,"Apr 11, 2020",2
Netherlands,NLD,"Apr 12, 2020",2
Netherlands,NLD,"Apr 13, 2020",2
Netherlands,NLD,"Apr 14, 2020",2
Netherlands,NLD,"Apr 15, 2020",2
Netherlands,NLD,"Apr 16, 2020",2
Netherlands,NLD,"Apr 17, 2020",2
Netherlands,NLD,"Apr 18, 2020",2
Netherlands,NLD,"Apr 19, 2020",2
Netherlands,NLD,"Apr 20, 2020",2
Netherlands,NLD,"Apr 21, 2020",2
Netherlands,NLD,"Apr 22, 2020",2
Netherlands,NLD,"Apr 23, 2020",2
Netherlands,NLD,"Apr 24, 2020",2
Netherlands,NLD,"Apr 25, 2020",2
Netherlands,NLD,"Apr 26, 2020",2
Netherlands,NLD,"Apr 27, 2020",2
Netherlands,NLD,"Apr 28, 2020",2
Netherlands,NLD,"Apr 29, 2020",2
Netherlands,NLD,"Apr 30, 2020",2
Netherlands,NLD,"May 1, 2020",2
Netherlands,NLD,"May 2, 2020",2
Netherlands,NLD,"May 3, 2020",2
Netherlands,NLD,"May 4, 2020",2
Netherlands,NLD,"May 5, 2020",2
Netherlands,NLD,"May 6, 2020",2
Netherlands,NLD,"May 7, 2020",2
Netherlands,NLD,"May 8, 2020",2
Netherlands,NLD,"May 9, 2020",2
Netherlands,NLD,"May 10, 2020",2
Netherlands,NLD,"May 11, 2020",1
Netherlands,NLD,"May 12, 2020",1
Netherlands,NLD,"May 13, 2020",1
New Zealand,NZL,"Jan 1, 2020",0
New Zealand,NZL,"Jan 2, 2020",0
New Zealand,NZL,"Jan 3, 2020",0
New Zealand,NZL,"Jan 4, 2020",0
New Zealand,NZL,"Jan 5, 2020",0
New Zealand,NZL,"Jan 6, 2020",0
New Zealand,NZL,"Jan 7, 2020",0
New Zealand,NZL,"Jan 8, 2020",0
New Zealand,NZL,"Jan 9, 2020",0
New Zealand,NZL,"Jan 10, 2020",0
New Zealand,NZL,"Jan 11, 2020",0
New Zealand,NZL,"Jan 12, 2020",0
New Zealand,NZL,"Jan 13, 2020",0
New Zealand,NZL,"Jan 14, 2020",0
New Zealand,NZL,"Jan 15, 2020",0
New Zealand,NZL,"Jan 16, 2020",0
New Zealand,NZL,"Jan 17, 2020",0
New Zealand,NZL,"Jan 18, 2020",0
New Zealand,NZL,"Jan 19, 2020",0
New Zealand,NZL,"Jan 20, 2020",0
New Zealand,NZL,"Jan 21, 2020",0
New Zealand,NZL,"Jan 22, 2020",0
New Zealand,NZL,"Jan 23, 2020",0
New Zealand,NZL,"Jan 24, 2020",0
New Zealand,NZL,"Jan 25, 2020",0
New Zealand,NZL,"Jan 26, 2020",0
New Zealand,NZL,"Jan 27, 2020",0
New Zealand,NZL,"Jan 28, 2020",0
New Zealand,NZL,"Jan 29, 2020",0
New Zealand,NZL,"Jan 30, 2020",0
New Zealand,NZL,"Jan 31, 2020",0
New Zealand,NZL,"Feb 1, 2020",0
