measure_name,location_id,location_name,cause_id,metric_name,val,upper,lower
DALYs (Disability-Adjusted Life Years),385,Puerto Rico,509,Number,26146.72749,28481.06327,23922.61605
DALYs (Disability-Adjusted Life Years),385,Puerto Rico,509,Percent,0.023262155,0.025987099,0.020393171
DALYs (Disability-Adjusted Life Years),385,Puerto Rico,509,Rate,713.2451315,776.9224553,652.5745694
DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,509,Number,439.618802,481.3083426,401.4593163
DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,509,Percent,0.011661247,0.012828588,0.010436961
DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,509,Rate,385.2532308,421.7872237,351.8127475
DALYs (Disability-Adjusted Life Years),102,United States,509,Number,4708016.156,5006553.506,4348864.554
DALYs (Disability-Adjusted Life Years),102,United States,509,Percent,0.046928448,0.051261578,0.042492393
DALYs (Disability-Adjusted Life Years),102,United States,509,Rate,1449.338229,1541.241395,1338.77528
DALYs (Disability-Adjusted Life Years),204,Chad,509,Number,60537.87817,70981.01377,51969.41248
DALYs (Disability-Adjusted Life Years),204,Chad,509,Percent,0.005584614,0.006754328,0.004626341
DALYs (Disability-Adjusted Life Years),204,Chad,509,Rate,397.6976605,466.3028168,341.4079645
DALYs (Disability-Adjusted Life Years),184,Mozambique,509,Number,97822.52475,112133.3333,85754.10465
DALYs (Disability-Adjusted Life Years),184,Mozambique,509,Percent,0.005787124,0.006761358,0.00493043
DALYs (Disability-Adjusted Life Years),184,Mozambique,509,Rate,325.6918077,373.3384323,285.5110255
DALYs (Disability-Adjusted Life Years),422,"Virgin Islands, U.S.",509,Number,603.638495,671.3837748,526.2818685
DALYs (Disability-Adjusted Life Years),422,"Virgin Islands, U.S.",509,Percent,0.015451055,0.017167034,0.013790073
DALYs (Disability-Adjusted Life Years),422,"Virgin Islands, U.S.",509,Rate,575.1548202,639.7034275,501.4483932
DALYs (Disability-Adjusted Life Years),41,Uzbekistan,509,Number,104451.4018,115498.1498,92814.73569
DALYs (Disability-Adjusted Life Years),41,Uzbekistan,509,Percent,0.011093836,0.012305676,0.009875635
DALYs (Disability-Adjusted Life Years),41,Uzbekistan,509,Rate,324.0119785,358.2793853,287.9146247
DALYs (Disability-Adjusted Life Years),201,Burkina Faso,509,Number,76037.41614,85902.14894,66430.02125
DALYs (Disability-Adjusted Life Years),201,Burkina Faso,509,Percent,0.005914792,0.006958922,0.004955668
DALYs (Disability-Adjusted Life Years),201,Burkina Faso,509,Rate,359.9921316,406.695799,314.5068069
DALYs (Disability-Adjusted Life Years),217,Sierra Leone,509,Number,36059.20303,40582.17751,31579.77482
DALYs (Disability-Adjusted Life Years),217,Sierra Leone,509,Percent,0.007514792,0.008902544,0.006231882
DALYs (Disability-Adjusted Life Years),217,Sierra Leone,509,Rate,460.5409878,518.3075206,403.3306194
DALYs (Disability-Adjusted Life Years),173,Gabon,509,Number,7331.342316,8531.346501,6371.326724
DALYs (Disability-Adjusted Life Years),173,Gabon,509,Percent,0.011744546,0.013517996,0.010062933
DALYs (Disability-Adjusted Life Years),173,Gabon,509,Rate,430.5665724,501.0423007,374.1852707
DALYs (Disability-Adjusted Life Years),29,Tonga,509,Number,869.8512201,968.5899786,782.710796
DALYs (Disability-Adjusted Life Years),29,Tonga,509,Percent,0.029783035,0.033401498,0.026182675
DALYs (Disability-Adjusted Life Years),29,Tonga,509,Rate,845.8457253,941.8595664,761.1101366
DALYs (Disability-Adjusted Life Years),155,Turkey,509,Number,828729.648,912743.7408,742516.8593
DALYs (Disability-Adjusted Life Years),155,Turkey,509,Percent,0.043945701,0.048959361,0.039153717
DALYs (Disability-Adjusted Life Years),155,Turkey,509,Rate,1030.029934,1134.451238,922.8758657
DALYs (Disability-Adjusted Life Years),46,Croatia,509,Number,46608.98421,51240.72025,41988.99397
DALYs (Disability-Adjusted Life Years),46,Croatia,509,Percent,0.032425946,0.036371896,0.028586219
DALYs (Disability-Adjusted Life Years),46,Croatia,509,Rate,1090.142201,1198.474339,982.0847864
DALYs (Disability-Adjusted Life Years),60,Lithuania,509,Number,21597.27956,23691.52991,19530.01815
DALYs (Disability-Adjusted Life Years),60,Lithuania,509,Percent,0.018467188,0.020619302,0.016413945
DALYs (Disability-Adjusted Life Years),60,Lithuania,509,Rate,758.42537,831.9685488,685.8299536
DALYs (Disability-Adjusted Life Years),185,Rwanda,509,Number,51851.8488,60767.09725,44686.40168
DALYs (Disability-Adjusted Life Years),185,Rwanda,509,Percent,0.011725146,0.013782082,0.009745787
DALYs (Disability-Adjusted Life Years),185,Rwanda,509,Rate,413.0248254,484.0390519,355.9486051
DALYs (Disability-Adjusted Life Years),57,Belarus,509,Number,64421.04303,71643.171,58007.10972
DALYs (Disability-Adjusted Life Years),57,Belarus,509,Percent,0.017433843,0.019554853,0.015399734
DALYs (Disability-Adjusted Life Years),57,Belarus,509,Rate,678.7564435,754.8506149,611.1776159
DALYs (Disability-Adjusted Life Years),39,Tajikistan,509,Number,36339.06046,40153.72884,32678.40263
DALYs (Disability-Adjusted Life Years),39,Tajikistan,509,Percent,0.012521562,0.014226209,0.0110612
DALYs (Disability-Adjusted Life Years),39,Tajikistan,509,Rate,393.121726,434.3894142,353.5201484
DALYs (Disability-Adjusted Life Years),87,Luxembourg,509,Number,4744.90636,5274.258827,4276.115937
DALYs (Disability-Adjusted Life Years),87,Luxembourg,509,Percent,0.031860808,0.036274169,0.027550539
DALYs (Disability-Adjusted Life Years),87,Luxembourg,509,Rate,803.4770238,893.1147347,724.094565
DALYs (Disability-Adjusted Life Years),191,Zambia,509,Number,54329.77511,60963.67834,48083.00092
DALYs (Disability-Adjusted Life Years),191,Zambia,509,Percent,0.006884297,0.00801103,0.005850141
DALYs (Disability-Adjusted Life Years),191,Zambia,509,Rate,312.8858552,351.090587,276.9106044
DALYs (Disability-Adjusted Life Years),183,Mauritius,509,Number,9243.883579,10193.10561,8274.941874
DALYs (Disability-Adjusted Life Years),183,Mauritius,509,Percent,0.023011676,0.025893108,0.020132901
DALYs (Disability-Adjusted Life Years),183,Mauritius,509,Rate,726.6564293,801.2742331,650.4884731
DALYs (Disability-Adjusted Life Years),142,Iran,509,Number,361925.837,392839.2812,330115.5081
DALYs (Disability-Adjusted Life Years),142,Iran,509,Percent,0.017813357,0.019797554,0.015884627
DALYs (Disability-Adjusted Life Years),142,Iran,509,Rate,440.4270684,478.0455974,401.7171215
DALYs (Disability-Adjusted Life Years),77,Cyprus,509,Number,8623.562383,9578.069511,7707.512916
DALYs (Disability-Adjusted Life Years),77,Cyprus,509,Percent,0.029788441,0.034194344,0.025726879
DALYs (Disability-Adjusted Life Years),77,Cyprus,509,Rate,682.9829571,758.5795692,610.4321775
DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,509,Number,268069.8671,323772.7254,227901.3313
DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,509,Percent,0.055303933,0.065902832,0.047808089
DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,509,Rate,2905.103145,3508.761254,2469.792229
DALYs (Disability-Adjusted Life Years),111,Dominican Republic,509,Number,35141.9616,38941.31374,31470.49953
DALYs (Disability-Adjusted Life Years),111,Dominican Republic,509,Percent,0.011331684,0.012720022,0.009947865
DALYs (Disability-Adjusted Life Years),111,Dominican Republic,509,Rate,336.2304175,372.5817678,301.1026908
DALYs (Disability-Adjusted Life Years),202,Cameroon,509,Number,125727.4379,144490.4551,108444.6597
DALYs (Disability-Adjusted Life Years),202,Cameroon,509,Percent,0.010118898,0.011823251,0.008673936
DALYs (Disability-Adjusted Life Years),202,Cameroon,509,Rate,452.7498124,520.3162296,390.5137983
DALYs (Disability-Adjusted Life Years),169,Central African Republic,509,Number,28482.92037,34745.5073,22940.99913
DALYs (Disability-Adjusted Life Years),169,Central African Republic,509,Percent,0.006899717,0.008669249,0.005388992
DALYs (Disability-Adjusted Life Years),169,Central African Republic,509,Rate,616.1780026,751.6580816,496.2882611
DALYs (Disability-Adjusted Life Years),74,Andorra,509,Number,640.9462232,745.9559624,545.4759686
DALYs (Disability-Adjusted Life Years),74,Andorra,509,Percent,0.033173814,0.039190562,0.02727229
DALYs (Disability-Adjusted Life Years),74,Andorra,509,Rate,801.5234107,932.8413923,682.1348547
DALYs (Disability-Adjusted Life Years),125,Colombia,509,Number,301333.8497,330320.2906,274247.8179
DALYs (Disability-Adjusted Life Years),125,Colombia,509,Percent,0.0275244,0.030801228,0.024395637
DALYs (Disability-Adjusted Life Years),125,Colombia,509,Rate,595.4489871,652.7274736,541.9257927
DALYs (Disability-Adjusted Life Years),75,Austria,509,Number,76321.89772,83291.33017,69525.27007
DALYs (Disability-Adjusted Life Years),75,Austria,509,Percent,0.031974828,0.036253923,0.027504709
DALYs (Disability-Adjusted Life Years),75,Austria,509,Rate,867.9723531,947.2323671,790.6775652
DALYs (Disability-Adjusted Life Years),177,Djibouti,509,Number,3714.09133,4593.571725,2963.333191
DALYs (Disability-Adjusted Life Years),177,Djibouti,509,Percent,0.009961829,0.011585958,0.008186451
DALYs (Disability-Adjusted Life Years),177,Djibouti,509,Rate,333.6708094,412.6825807,266.2233361
DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,509,Number,97060.38508,111590.9111,82433.91545
DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,509,Percent,0.014028451,0.016060929,0.012069575
DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,509,Rate,281.7914117,323.9772885,239.3269858
DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,509,Number,396749.2635,475466.1283,329689.5103
DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,509,Percent,0.008982201,0.010897914,0.007370356
DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,509,Rate,490.5123063,587.8321867,407.6044417
DALYs (Disability-Adjusted Life Years),94,Switzerland,509,Number,59366.14531,65635.40916,53569.08484
DALYs (Disability-Adjusted Life Years),94,Switzerland,509,Percent,0.028838287,0.032930586,0.024695405
DALYs (Disability-Adjusted Life Years),94,Switzerland,509,Rate,690.8593347,763.8163952,623.3974283
DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,509,Number,246.7077173,273.9288609,221.3566708
DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,509,Percent,0.010833695,0.01225505,0.009429567
DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,509,Rate,277.3325743,307.932792,248.8345968
DALYs (Disability-Adjusted Life Years),305,Bermuda,509,Number,339.7872056,381.1546412,301.0348258
DALYs (Disability-Adjusted Life Years),305,Bermuda,509,Percent,0.020274654,0.023225898,0.017471888
DALYs (Disability-Adjusted Life Years),305,Bermuda,509,Rate,515.7193012,578.5056116,456.9020477
DALYs (Disability-Adjusted Life Years),40,Turkmenistan,509,Number,16317.19468,18004.59096,14596.489
DALYs (Disability-Adjusted Life Years),40,Turkmenistan,509,Percent,0.010498607,0.011631034,0.009323989
DALYs (Disability-Adjusted Life Years),40,Turkmenistan,509,Rate,327.8597102,361.7643898,293.2857485
DALYs (Disability-Adjusted Life Years),58,Estonia,509,Number,8384.370105,9421.569435,7405.603203
DALYs (Disability-Adjusted Life Years),58,Estonia,509,Percent,0.01870364,0.021399021,0.016225078
DALYs (Disability-Adjusted Life Years),58,Estonia,509,Rate,637.8161883,716.7180633,563.3593874
DALYs (Disability-Adjusted Life Years),15,Myanmar,509,Number,955696.5821,1100504.674,748683.568
DALYs (Disability-Adjusted Life Years),15,Myanmar,509,Percent,0.050973613,0.058618992,0.039866867
DALYs (Disability-Adjusted Life Years),15,Myanmar,509,Rate,1810.202706,2084.486412,1418.095498
DALYs (Disability-Adjusted Life Years),89,Netherlands,509,Number,192654.8914,208828.3837,176881.8468
DALYs (Disability-Adjusted Life Years),89,Netherlands,509,Percent,0.042125095,0.047590744,0.036259924
DALYs (Disability-Adjusted Life Years),89,Netherlands,509,Rate,1131.327663,1226.303291,1038.703585
DALYs (Disability-Adjusted Life Years),153,Syria,509,Number,86368.62719,97380.66847,75210.613
DALYs (Disability-Adjusted Life Years),153,Syria,509,Percent,0.013387721,0.014924919,0.011960003
DALYs (Disability-Adjusted Life Years),153,Syria,509,Rate,476.3537846,537.08912,414.8133565
DALYs (Disability-Adjusted Life Years),112,Grenada,509,Number,564.4871064,610.9443931,518.2700768
DALYs (Disability-Adjusted Life Years),112,Grenada,509,Percent,0.016104053,0.017714277,0.014399099
DALYs (Disability-Adjusted Life Years),112,Grenada,509,Rate,509.1036251,551.0028516,467.4210836
DALYs (Disability-Adjusted Life Years),203,Cape Verde,509,Number,1889.869163,2127.727457,1698.02956
DALYs (Disability-Adjusted Life Years),203,Cape Verde,509,Percent,0.013426053,0.015683978,0.011607064
DALYs (Disability-Adjusted Life Years),203,Cape Verde,509,Rate,346.2529895,389.8322736,311.1050345
DALYs (Disability-Adjusted Life Years),14,Maldives,509,Number,2354.670798,2593.703151,2118.293648
DALYs (Disability-Adjusted Life Years),14,Maldives,509,Percent,0.033655007,0.039024403,0.02865434
DALYs (Disability-Adjusted Life Years),14,Maldives,509,Rate,513.4466432,565.5687315,461.9035338
DALYs (Disability-Adjusted Life Years),106,The Bahamas,509,Number,1145.674363,1270.616117,1022.071312
DALYs (Disability-Adjusted Life Years),106,The Bahamas,509,Percent,0.010420869,0.011599077,0.009238715
DALYs (Disability-Adjusted Life Years),106,The Bahamas,509,Rate,305.1546857,338.4333929,272.2325472
DALYs (Disability-Adjusted Life Years),187,Somalia,509,Number,61590.82176,80189.622,48301.50726
DALYs (Disability-Adjusted Life Years),187,Somalia,509,Percent,0.006278744,0.007912147,0.005070913
DALYs (Disability-Adjusted Life Years),187,Somalia,509,Rate,364.8661838,475.0461274,286.1398196
DALYs (Disability-Adjusted Life Years),140,Bahrain,509,Number,5979.018541,7010.341242,5033.992452
DALYs (Disability-Adjusted Life Years),140,Bahrain,509,Percent,0.022010192,0.025886473,0.018576679
DALYs (Disability-Adjusted Life Years),140,Bahrain,509,Rate,406.6328563,476.7730796,342.3616628
DALYs (Disability-Adjusted Life Years),28,Solomon Islands,509,Number,5185.70981,5975.73916,4486.566291
DALYs (Disability-Adjusted Life Years),28,Solomon Islands,509,Percent,0.02304067,0.026462896,0.020059222
DALYs (Disability-Adjusted Life Years),28,Solomon Islands,509,Rate,813.3085203,937.21395,703.6573055
DALYs (Disability-Adjusted Life Years),122,Ecuador,509,Number,53612.61224,60028.00178,48103.95128
DALYs (Disability-Adjusted Life Years),122,Ecuador,509,Percent,0.013318674,0.01516273,0.011801347
DALYs (Disability-Adjusted Life Years),122,Ecuador,509,Rate,321.2993171,359.7466188,288.2860217
DALYs (Disability-Adjusted Life Years),195,Namibia,509,Number,19633.18508,22141.7643,17341.43728
DALYs (Disability-Adjusted Life Years),195,Namibia,509,Percent,0.021208715,0.024577169,0.018302671
DALYs (Disability-Adjusted Life Years),195,Namibia,509,Rate,834.2113278,940.8005129,736.8352795
DALYs (Disability-Adjusted Life Years),170,Congo,509,Number,25033.27256,28705.23586,21390.56973
DALYs (Disability-Adjusted Life Years),170,Congo,509,Percent,0.011297742,0.013033441,0.009661504
DALYs (Disability-Adjusted Life Years),170,Congo,509,Rate,509.5237894,584.2624257,435.3807167
DALYs (Disability-Adjusted Life Years),76,Belgium,509,Number,131997.5807,143529.534,120262.1947
DALYs (Disability-Adjusted Life Years),76,Belgium,509,Percent,0.041474235,0.046571122,0.036319397
DALYs (Disability-Adjusted Life Years),76,Belgium,509,Rate,1166.117059,1267.99474,1062.442175
DALYs (Disability-Adjusted Life Years),45,Bulgaria,509,Number,90738.55428,100098.4075,81886.46555
DALYs (Disability-Adjusted Life Years),45,Bulgaria,509,Percent,0.030922994,0.03432128,0.027731364
DALYs (Disability-Adjusted Life Years),45,Bulgaria,509,Rate,1286.644754,1419.36459,1161.124862
DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,509,Number,3706.316096,4769.27759,2896.260865
DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,509,Percent,0.007381435,0.009035007,0.006124214
DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,509,Rate,275.5562007,354.5849784,215.3304304
DALYs (Disability-Adjusted Life Years),141,Egypt,509,Number,596785.6979,676150.9857,520448.667
DALYs (Disability-Adjusted Life Years),141,Egypt,509,Percent,0.022061635,0.025127033,0.01930379
DALYs (Disability-Adjusted Life Years),141,Egypt,509,Rate,618.5332718,700.7907242,539.4144296
DALYs (Disability-Adjusted Life Years),27,Samoa,509,Number,1562.329299,1752.334929,1353.789438
DALYs (Disability-Adjusted Life Years),27,Samoa,509,Percent,0.031280485,0.035439441,0.02749514
DALYs (Disability-Adjusted Life Years),27,Samoa,509,Rate,785.4122282,880.9316205,680.5753306
DALYs (Disability-Adjusted Life Years),59,Latvia,509,Number,12786.48086,14247.83214,11429.45674
DALYs (Disability-Adjusted Life Years),59,Latvia,509,Percent,0.016085787,0.018255471,0.014211157
DALYs (Disability-Adjusted Life Years),59,Latvia,509,Rate,657.2582018,732.3754388,587.5036504
DALYs (Disability-Adjusted Life Years),88,Malta,509,Number,3249.161495,3580.120523,2933.891063
DALYs (Disability-Adjusted Life Years),88,Malta,509,Percent,0.02668004,0.030025674,0.023154986
DALYs (Disability-Adjusted Life Years),88,Malta,509,Rate,747.8408137,824.0157497,675.2768318
DALYs (Disability-Adjusted Life Years),12,Laos,509,Number,59826.02362,69246.42481,50764.15433
DALYs (Disability-Adjusted Life Years),12,Laos,509,Percent,0.023353786,0.027313131,0.019753026
DALYs (Disability-Adjusted Life Years),12,Laos,509,Rate,858.3143461,993.467328,728.3051638
DALYs (Disability-Adjusted Life Years),190,Uganda,509,Number,110345.7503,128813.0423,94949.45391
DALYs (Disability-Adjusted Life Years),190,Uganda,509,Percent,0.006650766,0.007896657,0.005662437
DALYs (Disability-Adjusted Life Years),190,Uganda,509,Rate,282.3703185,329.6273727,242.9718178
DALYs (Disability-Adjusted Life Years),146,Lebanon,509,Number,43086.33692,48951.07292,36850.11166
DALYs (Disability-Adjusted Life Years),146,Lebanon,509,Percent,0.024039859,0.027862949,0.020368832
DALYs (Disability-Adjusted Life Years),146,Lebanon,509,Rate,506.1846875,575.0844774,432.9205867
DALYs (Disability-Adjusted Life Years),154,Tunisia,509,Number,65446.7337,75395.42849,56324.27111
DALYs (Disability-Adjusted Life Years),154,Tunisia,509,Percent,0.023970002,0.027072923,0.021061988
DALYs (Disability-Adjusted Life Years),154,Tunisia,509,Rate,571.9776754,658.9251974,492.2510847
DALYs (Disability-Adjusted Life Years),16,Philippines,509,Number,941274.6994,1044931.969,834041.0699
DALYs (Disability-Adjusted Life Years),16,Philippines,509,Percent,0.028966773,0.03230342,0.025788909
DALYs (Disability-Adjusted Life Years),16,Philippines,509,Rate,909.7023928,1009.882782,806.0656018
DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,509,Number,8649.496929,9974.639507,7502.300427
DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,509,Percent,0.008478244,0.010010145,0.007204706
DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,509,Rate,466.144341,537.5597908,404.3188774
DALYs (Disability-Adjusted Life Years),160,Afghanistan,509,Number,155562.0284,200721.5644,125659.3229
DALYs (Disability-Adjusted Life Years),160,Afghanistan,509,Percent,0.00955782,0.012278421,0.007684759
DALYs (Disability-Adjusted Life Years),160,Afghanistan,509,Rate,473.4838948,610.9359016,382.4690781
DALYs (Disability-Adjusted Life Years),435,South Sudan,509,Number,36712.21673,46980.8374,28928.38805
DALYs (Disability-Adjusted Life Years),435,South Sudan,509,Percent,0.005209993,0.00649232,0.004126717
DALYs (Disability-Adjusted Life Years),435,South Sudan,509,Rate,369.3006885,472.5962403,291.0005054
DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,509,Number,96476.34228,109888.5515,83069.64795
DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,509,Percent,0.007689434,0.008957123,0.006391942
DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,509,Rate,386.4420725,440.1655222,332.7407129
DALYs (Disability-Adjusted Life Years),121,Bolivia,509,Number,50162.46202,57817.62164,42789.1157
DALYs (Disability-Adjusted Life Years),121,Bolivia,509,Percent,0.015516533,0.018029061,0.013127723
DALYs (Disability-Adjusted Life Years),121,Bolivia,509,Rate,434.5706056,500.8892674,370.6933666
DALYs (Disability-Adjusted Life Years),139,Algeria,509,Number,187541.5228,209942.6652,163958.4076
DALYs (Disability-Adjusted Life Years),139,Algeria,509,Percent,0.020238444,0.022939519,0.017608594
DALYs (Disability-Adjusted Life Years),139,Algeria,509,Rate,463.4809258,518.8420112,405.1987712
DALYs (Disability-Adjusted Life Years),25,Federated States of Micronesia,509,Number,1070.150327,1268.623947,889.6013723
DALYs (Disability-Adjusted Life Years),25,Federated States of Micronesia,509,Percent,0.029639475,0.034856156,0.024762275
DALYs (Disability-Adjusted Life Years),25,Federated States of Micronesia,509,Rate,1029.720296,1220.695628,855.9924386
DALYs (Disability-Adjusted Life Years),108,Belize,509,Number,1358.182446,1470.6888,1245.40702
DALYs (Disability-Adjusted Life Years),108,Belize,509,Percent,0.01330266,0.014871776,0.011885263
DALYs (Disability-Adjusted Life Years),108,Belize,509,Rate,343.8798419,372.3654606,315.3260967
DALYs (Disability-Adjusted Life Years),129,Honduras,509,Number,46719.26331,53724.02793,40072.89491
DALYs (Disability-Adjusted Life Years),129,Honduras,509,Percent,0.020460721,0.023603446,0.017840743
DALYs (Disability-Adjusted Life Years),129,Honduras,509,Rate,491.8430887,565.5866545,421.8725855
DALYs (Disability-Adjusted Life Years),81,Germany,509,Number,992848.2987,1099201.627,894473.3112
DALYs (Disability-Adjusted Life Years),81,Germany,509,Percent,0.038762818,0.043062745,0.034254802
DALYs (Disability-Adjusted Life Years),81,Germany,509,Rate,1191.973078,1319.656535,1073.868089
DALYs (Disability-Adjusted Life Years),123,Peru,509,Number,91648.7877,102990.7546,80531.24756
DALYs (Disability-Adjusted Life Years),123,Peru,509,Percent,0.013104117,0.014876871,0.011356938
DALYs (Disability-Adjusted Life Years),123,Peru,509,Rate,275.8875951,310.0299777,242.4207976
DALYs (Disability-Adjusted Life Years),298,American Samoa,509,Number,474.6128037,525.1649082,426.6896383
DALYs (Disability-Adjusted Life Years),298,American Samoa,509,Percent,0.03048117,0.034381577,0.02697864
DALYs (Disability-Adjusted Life Years),298,American Samoa,509,Rate,853.1479678,944.0187259,767.0029021
DALYs (Disability-Adjusted Life Years),13,Malaysia,509,Number,164435.8268,187424.6691,147027.2795
DALYs (Disability-Adjusted Life Years),13,Malaysia,509,Percent,0.023128736,0.026686339,0.020299968
DALYs (Disability-Adjusted Life Years),13,Malaysia,509,Rate,536.6734699,611.7027505,479.8567429
DALYs (Disability-Adjusted Life Years),128,Guatemala,509,Number,52191.99906,57776.35718,46558.00599
DALYs (Disability-Adjusted Life Years),128,Guatemala,509,Percent,0.010723736,0.012081053,0.009475218
DALYs (Disability-Adjusted Life Years),128,Guatemala,509,Rate,308.386655,341.3829293,275.0971027
DALYs (Disability-Adjusted Life Years),43,Albania,509,Number,17237.83207,19489.60737,14950.19156
DALYs (Disability-Adjusted Life Years),43,Albania,509,Percent,0.022467956,0.025428973,0.019397948
DALYs (Disability-Adjusted Life Years),43,Albania,509,Rate,623.167944,704.5722747,540.4670435
DALYs (Disability-Adjusted Life Years),206,The Gambia,509,Number,9595.625339,10887.52009,8360.334575
DALYs (Disability-Adjusted Life Years),206,The Gambia,509,Percent,0.011521217,0.013640249,0.009810374
DALYs (Disability-Adjusted Life Years),206,The Gambia,509,Rate,449.9686941,510.5496538,392.042071
DALYs (Disability-Adjusted Life Years),91,Portugal,509,Number,101551.7291,110505.5944,92807.87002
DALYs (Disability-Adjusted Life Years),91,Portugal,509,Percent,0.032341754,0.036282634,0.028520149
DALYs (Disability-Adjusted Life Years),91,Portugal,509,Rate,950.7065302,1034.530786,868.8483085
DALYs (Disability-Adjusted Life Years),194,Lesotho,509,Number,27732.40476,31831.71141,23969.05684
DALYs (Disability-Adjusted Life Years),194,Lesotho,509,Percent,0.021192729,0.024303887,0.018239148
DALYs (Disability-Adjusted Life Years),194,Lesotho,509,Rate,1423.943034,1634.425291,1230.710853
DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,509,Number,72361.04274,86412.81957,59598.89731
DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,509,Percent,0.032431109,0.037296897,0.028243468
DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,509,Rate,743.3767998,887.7329962,612.2691973
DALYs (Disability-Adjusted Life Years),145,Kuwait,509,Number,12373.78384,14516.15195,10183.86809
DALYs (Disability-Adjusted Life Years),145,Kuwait,509,Percent,0.017274102,0.020463518,0.014474132
DALYs (Disability-Adjusted Life Years),145,Kuwait,509,Rate,290.3144786,340.5788511,238.9345404
DALYs (Disability-Adjusted Life Years),110,Dominica,509,Number,354.9678965,384.1396916,324.1789232
DALYs (Disability-Adjusted Life Years),110,Dominica,509,Percent,0.015224909,0.016892719,0.013578179
DALYs (Disability-Adjusted Life Years),110,Dominica,509,Rate,514.945392,557.2643779,470.2803952
DALYs (Disability-Adjusted Life Years),157,Yemen,509,Number,123187.5559,149816.8278,101328.3584
DALYs (Disability-Adjusted Life Years),157,Yemen,509,Percent,0.010395884,0.012176834,0.008847529
DALYs (Disability-Adjusted Life Years),157,Yemen,509,Rate,404.5680038,492.0228711,332.7788379
DALYs (Disability-Adjusted Life Years),207,Ghana,509,Number,140401.5369,156931.0037,124856.1343
DALYs (Disability-Adjusted Life Years),207,Ghana,509,Percent,0.011710525,0.013246461,0.010206182
DALYs (Disability-Adjusted Life Years),207,Ghana,509,Rate,464.8243037,519.5480485,413.3584785
DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,509,Number,35441.15753,39146.06032,31833.40093
DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,509,Percent,0.030497993,0.034451416,0.02672555
DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,509,Rate,1042.620208,1151.612317,936.4859788
DALYs (Disability-Adjusted Life Years),176,Comoros,509,Number,3186.316405,3666.761132,2739.979715
DALYs (Disability-Adjusted Life Years),176,Comoros,509,Percent,0.013534261,0.015787987,0.011277487
DALYs (Disability-Adjusted Life Years),176,Comoros,509,Rate,443.5778963,510.4622336,381.4418542
DALYs (Disability-Adjusted Life Years),93,Sweden,509,Number,92453.54594,101061.6309,83738.27374
DALYs (Disability-Adjusted Life Years),93,Sweden,509,Percent,0.035469892,0.039947112,0.030870667
DALYs (Disability-Adjusted Life Years),93,Sweden,509,Rate,920.3940102,1006.089261,833.6316881
DALYs (Disability-Adjusted Life Years),80,France,509,Number,304541.2848,334379.7134,278225.5955
DALYs (Disability-Adjusted Life Years),80,France,509,Percent,0.018342207,0.020931094,0.015606229
DALYs (Disability-Adjusted Life Years),80,France,509,Rate,463.4442835,508.8517532,423.3976416
DALYs (Disability-Adjusted Life Years),109,Cuba,509,Number,94100.24971,102905.4343,85567.35784
DALYs (Disability-Adjusted Life Years),109,Cuba,509,Percent,0.029749932,0.032957104,0.026376391
DALYs (Disability-Adjusted Life Years),109,Cuba,509,Rate,827.1335859,904.5304463,752.1301563
DALYs (Disability-Adjusted Life Years),78,Denmark,509,Number,76604.44722,82169.99234,71112.04409
DALYs (Disability-Adjusted Life Years),78,Denmark,509,Percent,0.047711597,0.053373536,0.041502046
DALYs (Disability-Adjusted Life Years),78,Denmark,509,Rate,1336.37003,1433.46136,1240.554666
DALYs (Disability-Adjusted Life Years),144,Jordan,509,Number,30600.68194,34946.32972,26259.81655
